source_instance,branch_node_id,episode,column_index,pattern_id,product,period,pattern_flows_json,column_features_json,constraint_features_json,constraint_state_hash,edge_constraint_indices_json,edge_attrs_json,gnn_prob,combined_score,normalized_rc_gain,reduced_cost,mean_acceptance_score,selected_by_gnn,selected_by_classical_fallback,passed_to_rmp,adaptive_k_star,selection_mode,full_negative_reduced_cost_columns,classical_fallback_enabled,classical_fallback_used,label_source,selected_in_rmp,lambda_value,teacher_label,teacher_score,cg_objective_after_reopt,cg_objective_improvement
base_b__normal_global__seed239081664,0,1,22,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T4_2,OREO VANILLA 110.4/105G,4,"[{""donor"": ""MM HIEP PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 94.26730164677033}, {""donor"": ""MM BINH DUONG"", ""receiver"": ""MM AN PHU"", ""quantity"": 46.31294132765661}, {""donor"": ""MM BINH PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 25.92893590857497}, {""donor"": ""MM DA NANG"", ""receiver"": ""MM AN PHU"", ""quantity"": 156.2267498323816}]","[-264447.8125, 322.7359313964844, 4.0, 322.7359313964844, 322.7359313964844, 1.0, 0.25, 1.0, 66111.953125, 0.10000000149011612, 66.12218475341797, 201.6415557861328]",,70b60f0335dd,"[34, 36, 34, 38, 34, 37, 34, 35]","[[94.26730346679688, 0.29208803176879883, 77299.1875], [94.26730346679688, 1.0, 0.0], [46.31294250488281, 0.14350104331970215, 37976.61328125], [46.31294250488281, 1.0, 0.0], [25.928936004638672, 0.08034102618694305, 21261.7265625], [25.928936004638672, 1.0, 0.0], [156.22674560546875, 0.48406991362571716, 128105.9375], [156.22674560546875, 0.6339682936668396, 0.0]]",0.0,0.3099954622084779,0.9999848740282596,-264441.819989,0.1,False,False,True,28,teacher_full_batch_no_gnn_prefilter,28,False,False,teacher_rmp,True,0.22636237697831219,1,59859.67894518098,18562179116.87144,508133.51594924927
base_b__normal_global__seed239081664,0,1,23,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T5_5,OREO VANILLA 110.4/105G,5,"[{""donor"": ""MM BINH DUONG"", ""receiver"": ""MM DA NANG"", ""quantity"": 19.885825393753983}, {""donor"": ""MM HIEP PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 110.36546342691862}, {""donor"": ""MM BINH PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 1.3159992067627257}]","[-91517.7421875, 131.56729125976562, 3.0, 131.56729125976562, 131.56729125976562, 0.5956855416297913, 0.3333333432674408, 0.747262716293335, 30505.9140625, 0.10000000149011612, 26.507492065429688, 84.94037628173828]",,70b60f0335dd,"[39, 40, 41, 42, 41, 43]","[[19.885826110839844, 0.6581190824508667, 19.885826110839844], [19.885826110839844, 1.0, 0.0], [110.36546325683594, 0.9882165193557739, 90499.6796875], [110.36546325683594, 1.0, 0.0], [1.315999150276184, 0.011783505789935589, 1079.119384765625], [1.315999150276184, 0.15376831591129303, 0.0]]",0.0,0.11381757384080413,0.3460585794693471,-91513.744812,0.1,False,False,True,28,teacher_full_batch_no_gnn_prefilter,28,False,False,teacher_rmp,True,1.0,1,91513.744812,18562179116.87144,508133.51594924927
base_b__normal_global__seed239081664,0,1,24,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T5_1,OREO VANILLA 110.4/105G,5,"[{""donor"": ""MM HIEP PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 110.36546342691862}, {""donor"": ""MM BINH DUONG"", ""receiver"": ""MM AN PHU"", ""quantity"": 1.3159992067627257}, {""donor"": ""MM BINH DUONG"", ""receiver"": ""MM DA NANG"", ""quantity"": 18.569826186991257}]","[-91517.21875, 130.25128173828125, 3.0, 130.25128173828125, 130.25128173828125, 0.5956855416297913, 0.3605348467826843, 0.747262716293335, 30505.740234375, 0.10000000149011612, 26.507492065429688, 84.15077209472656]",,70b60f0335dd,"[41, 42, 41, 40, 39, 40]","[[110.36546325683594, 0.9882165193557739, 90499.6796875], [110.36546325683594, 1.0, 0.0], [1.315999150276184, 0.011783505789935589, 1079.119384765625], [1.315999150276184, 0.06617774814367294, 0.0], [18.569826126098633, 0.6145662665367126, 18.569826126098633], [18.569826126098633, 0.9338222742080688, 0.0]]",0.0,0.11381697666857427,0.34605658889524754,-91513.218413,0.1,False,False,True,28,teacher_full_batch_no_gnn_prefilter,28,False,False,teacher_rmp,False,0.0,0,0.0,18562179116.87144,508133.51594924927
base_b__normal_global__seed239081664,0,1,25,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T5_2,OREO VANILLA 110.4/105G,5,"[{""donor"": ""MM BINH DUONG"", ""receiver"": ""MM AN PHU"", ""quantity"": 19.885825393753983}, {""donor"": ""MM BINH PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 8.558324622656038}, {""donor"": ""MM HIEP PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 30.21615080964731}, {""donor"": ""MM HIEP PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 80.1493126172713}]","[-88991.5703125, 138.8096160888672, 4.0, 138.8096160888672, 138.8096160888672, 0.6435283422470093, 0.44877129793167114, 0.7707873582839966, 22247.892578125, 0.10000000149011612, 26.507492065429688, 91.2857666015625]",,70b60f0335dd,"[41, 40, 41, 43, 39, 42, 41, 42]","[[19.885826110839844, 0.1780584305524826, 16306.376953125], [19.885826110839844, 1.0, 0.0], [8.558324813842773, 0.076631560921669, 7017.826171875], [8.558324813842773, 1.0, 0.0], [30.216150283813477, 1.0, 30.216150283813477], [30.216150283813477, 0.2737826704978943, 0.0], [80.1493148803711, 0.7176599502563477, 65722.4375], [80.1493148803711, 0.7262173295021057, 0.0]]",0.0,0.11094949099104856,0.33649830330349517,-88985.569742,0.1,False,False,True,28,teacher_full_batch_no_gnn_prefilter,28,False,False,teacher_rmp,False,0.0,0,0.0,18562179116.87144,508133.51594924927
base_b__normal_global__seed239081664,0,1,26,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T7_1,OREO VANILLA 110.4/105G,7,"[{""donor"": ""MM DA NANG"", ""receiver"": ""MM AN PHU"", ""quantity"": 12.69491484062064}]","[-10400.212890625, 12.694914817810059, 1.0, 12.694914817810059, 12.694914817810059, 1.0, 0.31047794222831726, 0.5820242762565613, 10400.212890625, 0.10000000149011612, 10.011321067810059, 9.616949081420898]",,70b60f0335dd,"[44, 45]","[[12.694914817810059, 1.0, 10409.830078125], [12.694914817810059, 0.2490168809890747, 0.0]]",0.0,0.021798499844428564,0.03932833281476188,-10400.21322,0.1,False,False,True,28,teacher_full_batch_no_gnn_prefilter,28,False,False,teacher_rmp,True,1.0,1,10400.21322,18562179116.87144,508133.51594924927
base_b__normal_global__seed239081664,0,1,27,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T7_2,OREO VANILLA 110.4/105G,7,"[{""donor"": ""MM HIEP PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 12.69491484062064}]","[-10400.212890625, 12.694914817810059, 1.0, 12.694914817810059, 12.694914817810059, 1.0, 0.6895220875740051, 0.5820242762565613, 10400.212890625, 0.10000000149011612, 10.011321067810059, 9.616949081420898]",,70b60f0335dd,"[44, 46]","[[12.694914817810059, 1.0, 10409.830078125], [12.694914817810059, 0.11212728917598724, 0.0]]",0.0,0.021798499844428564,0.03932833281476188,-10400.21322,0.1,False,False,True,28,teacher_full_batch_no_gnn_prefilter,28,False,False,teacher_rmp,True,1.0,1,10400.21322,18562179116.87144,508133.51594924927
base_b__normal_global__seed239081664,0,2,0,PRICED_E2_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_1,OREO CHOCOLATE 110.4/105G,5,"[{""donor"": ""MM BINH PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 2.568351968715284}, {""donor"": ""MM BINH DUONG"", ""receiver"": ""MM AN PHU"", ""quantity"": 1.1621084778338933}]","[-3054.7392578125, 3.7304604053497314, 2.0, 3.7304604053497314, 3.7304604053497314, 0.9871881604194641, 0.5, 1.0, 1527.36962890625, 0.10000000149011612, 4.9477620124816895, 6.23827600479126]","[[820.0, 446.9064636230469, 3.7304604053497314, 443.1759948730469, 1.0, 1.0, 0.0], [0.0, 2.568351984024048, 2.568351984024048, 0.0, 0.2802414000034332, 0.0, 1.0], [0.0, 1.1621084213256836, 1.1621084213256836, 0.0, 0.46251147985458374, 0.0, 1.0], [1.0, 10.33032512664795, 7.242325305938721, 3.0880000591278076, 1.0, 1.0, 0.0], [0.0, 7.242325305938721, 7.242325305938721, 0.0, 0.12132498621940613, 0.0, 1.0]]",8c2db1f93903,"[0, 1, 0, 2]","[[2.568351984024048, 0.0057469564490020275, 2106.048583984375], [2.568351984024048, 1.0, 0.0], [1.1621084213256836, 0.002600339474156499, 952.928955078125], [1.1621084213256836, 1.0, 0.0]]",0.0,0.31,1.0,-3052.73929,0.1,False,False,True,2,teacher_full_batch_no_gnn_prefilter,2,False,False,teacher_rmp,True,1.0,1,3052.73929,18562176659.762444,2457.1089973449707
base_b__normal_global__seed239081664,0,2,1,PRICED_E2_shortage_ratio_OREO VANILLA 110.4/105G_T5_1,OREO VANILLA 110.4/105G,5,"[{""donor"": ""MM BINH PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 7.242325415893312}]","[-0.8969301581382751, 7.242325305938721, 1.0, 7.242325305938721, 7.242325305938721, 1.0, 1.0, 0.5187367796897888, 0.8969301581382751, 0.10000000149011612, 8.424070358276367, 6.345395088195801]",,8c2db1f93903,"[3, 4]","[[7.242325305938721, 0.7010743021965027, 7.242325305938721], [7.242325305938721, 1.0, 0.0]]",0.0,0.010088143458853968,0.00029381152951321956,-0.89693,0.1,False,False,True,2,teacher_full_batch_no_gnn_prefilter,2,False,False,teacher_rmp,True,1.0,1,0.89693,18562176659.762444,2457.1089973449707
base_b__normal_global__seed239081664,0,3,0,PRICED_E3_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_1,OREO CHOCOLATE 110.4/105G,5,"[{""donor"": ""MM BINH PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 0.7292832067723616}]","[-139.8690948486328, 0.7292832136154175, 1.0, 0.7292832136154175, 0.7292832136154175, 0.9871026873588562, 1.0, 1.0, 139.8690948486328, 0.10000000149011612, 4.059296131134033, 2.437570095062256]","[[820.0, 443.9052734375, 0.7292832136154175, 443.1759948730469, 1.0, 1.0, 0.0], [-624.8677978515625, 0.7292832136154175, 0.7292832136154175, 0.0, 0.5782742500305176, 0.0, 1.0]]",cd3ff1cd8db2,"[0, 1]","[[0.7292832136154175, 0.0016428802628070116, 598.01220703125], [0.7292832136154175, 1.0, -455.70556640625]]",0.0,0.31,1.0,-139.86909,0.1,False,False,True,1,teacher_full_batch_no_gnn_prefilter,1,False,False,teacher_rmp,True,1.0,1,139.86909,18562176519.893353,139.86909103393555
base_b__normal_global__seed239081664,0,4,0,PRICED_E4_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_1,OREO CHOCOLATE 110.4/105G,5,"[{""donor"": ""MM BINH PHU"", ""receiver"": ""MM AN PHU"", ""quantity"": 0.5571219664915255}]","[-106.37818145751953, 0.557121992111206, 1.0, 0.557121992111206, 0.557121992111206, 0.9870977401733398, 1.0, 1.0, 106.37818145751953, 0.10000000149011612, 3.8920629024505615, 2.334273099899292]","[[820.0, 443.7331237792969, 0.557121992111206, 443.1759948730469, 1.0, 1.0, 0.0], [-624.8677978515625, 0.557121992111206, 0.557121992111206, 0.0, 0.6422104239463806, 0.0, 1.0]]",5630e6b2ef2b,"[0, 1]","[[0.557121992111206, 0.001255533890798688, 456.84002685546875], [0.557121992111206, 1.0, -348.1275634765625]]",0.0,0.31,1.0,-106.378179,0.1,False,False,True,1,teacher_full_batch_no_gnn_prefilter,1,False,False,teacher_rmp,True,0.6458897353865236,1,68.70857388521024,18562176451.18478,68.70857238769531
base_b__normal_global__seed239081664,2,1,0,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,OREO CHOCOLATE 110.4/105G,2,"[{""donor"": ""MM AN PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 13.321023298631342}]","[-3.328409433364868, 13.321022987365723, 1.0, 13.321022987365723, 13.321022987365723, 0.1312706470489502, 0.9425559639930725, 0.6150129437446594, 3.328409433364868, 0.10000000149011612, 11.253426551818848, 9.992613792419434]","[[1.0, 13.321022987365723, 13.321022987365723, 0.0, 1.0, 1.0, 0.0], [0.0, 22.799999237060547, 13.321022987365723, 9.478976249694824, 0.042016807943582535, 0.0, 1.0]]",3cccd2c21c84,"[0, 1]","[[13.321022987365723, 1.0, 13.321022987365723], [13.321022987365723, 0.5842553973197937, 0.0]]",0.0,0.31,1.0,-3.328409,0.1,False,False,True,1,teacher_full_batch_no_gnn_prefilter,1,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,4,1,0,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,OREO CHOCOLATE 110.4/105G,2,"[{""donor"": ""MM AN PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 13.321023298631342}]","[-3.328409433364868, 13.321022987365723, 1.0, 13.321022987365723, 13.321022987365723, 0.1312706470489502, 0.9425559639930725, 0.6150129437446594, 3.328409433364868, 0.10000000149011612, 11.253426551818848, 9.992613792419434]","[[1.0, 13.321022987365723, 13.321022987365723, 0.0, 1.0, 1.0, 0.0], [0.0, 22.799999237060547, 13.321022987365723, 9.478976249694824, 0.042016807943582535, 0.0, 1.0]]",3cccd2c21c84,"[0, 1]","[[13.321022987365723, 1.0, 13.321022987365723], [13.321022987365723, 0.5842553973197937, 0.0]]",0.0,0.31,1.0,-3.328409,0.1,False,False,True,1,teacher_full_batch_no_gnn_prefilter,1,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,6,1,0,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,OREO CHOCOLATE 110.4/105G,2,"[{""donor"": ""MM AN PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 13.321023298631342}]","[-3.328409433364868, 13.321022987365723, 1.0, 13.321022987365723, 13.321022987365723, 0.1312706470489502, 0.9425559639930725, 0.6150129437446594, 3.328409433364868, 0.10000000149011612, 11.253426551818848, 9.992613792419434]","[[1.0, 13.321022987365723, 13.321022987365723, 0.0, 1.0, 1.0, 0.0], [0.0, 22.799999237060547, 13.321022987365723, 9.478976249694824, 0.042016807943582535, 0.0, 1.0]]",3cccd2c21c84,"[0, 1]","[[13.321022987365723, 1.0, 13.321022987365723], [13.321022987365723, 0.5842553973197937, 0.0]]",0.0,0.31,1.0,-3.328409,0.1,False,False,True,1,teacher_full_batch_no_gnn_prefilter,1,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,8,1,0,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,OREO CHOCOLATE 110.4/105G,2,"[{""donor"": ""MM AN PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 13.321023298631342}]","[-3.328409433364868, 13.321022987365723, 1.0, 13.321022987365723, 13.321022987365723, 0.1312706470489502, 0.9425559639930725, 0.6150129437446594, 3.328409433364868, 0.10000000149011612, 11.253426551818848, 9.992613792419434]","[[1.0, 13.321022987365723, 13.321022987365723, 0.0, 1.0, 1.0, 0.0], [0.0, 22.799999237060547, 13.321022987365723, 9.478976249694824, 0.042016807943582535, 0.0, 1.0]]",3cccd2c21c84,"[0, 1]","[[13.321022987365723, 1.0, 13.321022987365723], [13.321022987365723, 0.5842553973197937, 0.0]]",0.0,0.31,1.0,-3.328409,0.1,False,False,True,1,teacher_full_batch_no_gnn_prefilter,1,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,10,1,0,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,OREO CHOCOLATE 110.4/105G,2,"[{""donor"": ""MM AN PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 13.321023298631342}]","[-3.328409433364868, 13.321022987365723, 1.0, 13.321022987365723, 13.321022987365723, 0.1312706470489502, 0.9425559639930725, 0.6150129437446594, 3.328409433364868, 0.10000000149011612, 11.253426551818848, 9.992613792419434]","[[1.0, 13.321022987365723, 13.321022987365723, 0.0, 1.0, 1.0, 0.0], [0.0, 22.799999237060547, 13.321022987365723, 9.478976249694824, 0.042016807943582535, 0.0, 1.0], [820.0, 486.7627258300781, 6.180250644683838, 480.5824890136719, 1.0, 1.0, 0.0], [0.0, 6.180250644683838, 6.180250644683838, 0.0, 0.13927090167999268, 0.0, 1.0], [1.0, 14.663023948669434, 6.180250644683838, 8.482773780822754, 1.0, 1.0, 0.0], [1.0, 9.86648941040039, 6.180250644683838, 3.6862385272979736, 1.0, 1.0, 0.0]]",e7816ae417d8,"[0, 1]","[[13.321022987365723, 1.0, 13.321022987365723], [13.321022987365723, 0.5842553973197937, 0.0]]",0.0,0.010197254734509158,0.0006575157816971866,-3.328409,0.1,False,False,True,4,teacher_full_batch_no_gnn_prefilter,4,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,10,1,1,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_1,OREO CHOCOLATE 110.4/105G,6,"[{""donor"": ""MM BINH DUONG"", ""receiver"": ""MM AN PHU"", ""quantity"": 6.180250802982753}]","[-5062.09765625, 6.180250644683838, 1.0, 6.180250644683838, 6.180250644683838, 0.9520244598388672, 0.6732115149497986, 0.9817169904708862, 5062.09765625, 0.10000000149011612, 7.7688798904418945, 5.7081499099731445]",,e7816ae417d8,"[2, 3]","[[6.180250644683838, 0.012696638703346252, 5067.8056640625], [6.180250644683838, 1.0, 0.0]]",0.0,0.31,1.0,-5062.097508,0.1,False,False,True,4,teacher_full_batch_no_gnn_prefilter,4,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,10,1,2,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_2,OREO CHOCOLATE 110.4/105G,6,"[{""donor"": ""MM BINH DUONG"", ""receiver"": ""MM BINH PHU"", ""quantity"": 6.180250802982753}]","[-0.47210031747817993, 6.180250644683838, 1.0, 6.180250644683838, 6.180250644683838, 0.02867836318910122, 0.6732115149497986, 0.768190324306488, 0.47210031747817993, 0.10000000149011612, 7.7688798904418945, 5.7081499099731445]",,e7816ae417d8,"[4, 3]","[[6.180250644683838, 0.42148539423942566, 6.180250644683838], [6.180250644683838, 1.0, 0.0]]",0.0,0.01002797852071719,9.326173572395753e-05,-0.4721,0.1,False,False,True,4,teacher_full_batch_no_gnn_prefilter,4,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,10,1,3,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_3,OREO CHOCOLATE 110.4/105G,6,"[{""donor"": ""MM BINH DUONG"", ""receiver"": ""MM DA NANG"", ""quantity"": 6.180250802982753}]","[-0.47210031747817993, 6.180250644683838, 1.0, 6.180250644683838, 6.180250644683838, 0.0192971620708704, 0.6732115149497986, 1.0, 0.47210031747817993, 0.10000000149011612, 7.7688798904418945, 5.7081499099731445]",,e7816ae417d8,"[5, 3]","[[6.180250644683838, 0.6263880133628845, 6.180250644683838], [6.180250644683838, 1.0, 0.0]]",0.0,0.01002797852071719,9.326173572395753e-05,-0.4721,0.1,False,False,True,4,teacher_full_batch_no_gnn_prefilter,4,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,12,1,0,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,OREO CHOCOLATE 110.4/105G,2,"[{""donor"": ""MM AN PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 13.321023298631342}]","[-3.328409433364868, 13.321022987365723, 1.0, 13.321022987365723, 13.321022987365723, 0.1312706470489502, 0.9425559639930725, 0.6150129437446594, 3.328409433364868, 0.10000000149011612, 11.253426551818848, 9.992613792419434]","[[1.0, 13.321022987365723, 13.321022987365723, 0.0, 1.0, 1.0, 0.0], [0.0, 22.799999237060547, 13.321022987365723, 9.478976249694824, 0.042016807943582535, 0.0, 1.0], [820.0, 490.7687072753906, 6.4999680519104, 484.26873779296875, 1.0, 1.0, 0.0], [0.0, 6.180250644683838, 6.180250644683838, 0.0, 0.13927090167999268, 0.0, 1.0], [1.0, 5.860533714294434, 5.860533714294434, 0.0, 1.0, 1.0, 0.0], [1.0, 14.663023948669434, 6.180250644683838, 8.482773780822754, 1.0, 1.0, 0.0]]",c4aeb17ed8ee,"[0, 1]","[[13.321022987365723, 1.0, 13.321022987365723], [13.321022987365723, 0.5842553973197937, 0.0]]",0.0,0.010197254734509158,0.0006575157816971866,-3.328409,0.1,False,False,True,4,teacher_full_batch_no_gnn_prefilter,4,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,12,1,1,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_1,OREO CHOCOLATE 110.4/105G,6,"[{""donor"": ""MM BINH DUONG"", ""receiver"": ""MM AN PHU"", ""quantity"": 6.180250802982753}]","[-5062.09765625, 6.180250644683838, 1.0, 6.180250644683838, 6.180250644683838, 0.9598594307899475, 0.6732115149497986, 0.9895631074905396, 5062.09765625, 0.10000000149011612, 7.669401168823242, 5.7081499099731445]",,c4aeb17ed8ee,"[2, 3]","[[6.180250644683838, 0.012593001127243042, 5067.8056640625], [6.180250644683838, 1.0, 0.0]]",0.0,0.31,1.0,-5062.097508,0.1,False,False,True,4,teacher_full_batch_no_gnn_prefilter,4,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,12,1,2,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_3,OREO CHOCOLATE 110.4/105G,6,"[{""donor"": ""MM BINH DUONG"", ""receiver"": ""MM DA NANG"", ""quantity"": 5.860533677497042}, {""donor"": ""MM BINH DUONG"", ""receiver"": ""MM AN PHU"", ""quantity"": 0.3197171254857114}]","[-262.3204345703125, 6.180250644683838, 2.0, 6.180250644683838, 6.180250644683838, 0.4856608211994171, 0.6732115149497986, 0.8892796039581299, 131.16021728515625, 0.10000000149011612, 7.669401168823242, 7.7081499099731445]",,c4aeb17ed8ee,"[4, 3, 2, 3]","[[5.860533714294434, 1.0, 5.860533714294434], [5.860533714294434, 0.948267936706543, 0.0], [0.319717139005661, 0.0006514619453810155, 262.16802978515625], [0.319717139005661, 0.05173206329345703, 0.0]]",0.0,0.02542762218163104,0.051425407272103464,-260.320426,0.1,False,False,True,4,teacher_full_batch_no_gnn_prefilter,4,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,12,1,3,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_2,OREO CHOCOLATE 110.4/105G,6,"[{""donor"": ""MM BINH DUONG"", ""receiver"": ""MM BINH PHU"", ""quantity"": 6.180250802982753}]","[-0.47210031747817993, 6.180250644683838, 1.0, 6.180250644683838, 6.180250644683838, 0.02867836318910122, 0.6732115149497986, 0.768190324306488, 0.47210031747817993, 0.10000000149011612, 7.669401168823242, 5.7081499099731445]",,c4aeb17ed8ee,"[5, 3]","[[6.180250644683838, 0.42148539423942566, 6.180250644683838], [6.180250644683838, 1.0, 0.0]]",0.0,0.01002797852071719,9.326173572395753e-05,-0.4721,0.1,False,False,True,4,teacher_full_batch_no_gnn_prefilter,4,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,11,1,0,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,OREO CHOCOLATE 110.4/105G,2,"[{""donor"": ""MM AN PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 13.321023298631342}]","[-3.328409433364868, 13.321022987365723, 1.0, 13.321022987365723, 13.321022987365723, 0.1312706470489502, 0.9425559639930725, 0.6150129437446594, 3.328409433364868, 0.10000000149011612, 11.253426551818848, 9.992613792419434]","[[1.0, 13.321022987365723, 13.321022987365723, 0.0, 1.0, 1.0, 0.0], [0.0, 22.799999237060547, 13.321022987365723, 9.478976249694824, 0.042016807943582535, 0.0, 1.0], [820.0, 489.4139709472656, 2.1456458568573, 487.2683410644531, 1.0, 1.0, 0.0], [0.0, 2.1456458568573, 2.1456458568573, 0.0, 0.3178997337818146, 0.0, 1.0]]",42ad76d34d1a,"[0, 1]","[[13.321022987365723, 1.0, 13.321022987365723], [13.321022987365723, 0.5842553973197937, 0.0]]",0.0,0.010568588726997414,0.0018952957566580396,-3.328409,0.1,False,False,True,2,teacher_full_batch_no_gnn_prefilter,2,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,11,1,1,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_1,OREO CHOCOLATE 110.4/105G,6,"[{""donor"": ""MM BINH DUONG"", ""receiver"": ""MM AN PHU"", ""quantity"": 2.1456459287764815}]","[-1756.142333984375, 2.1456458568573, 1.0, 2.1456458568573, 2.1456458568573, 0.964823305606842, 0.41698282957077026, 0.986895740032196, 1756.142333984375, 0.10000000149011612, 5.169487953186035, 3.2873880863189697]",,42ad76d34d1a,"[2, 3]","[[2.1456458568573, 0.004384112544357777, 1759.4296875], [2.1456458568573, 1.0, 0.0]]",0.0,0.31,1.0,-1756.142274,0.1,False,False,True,2,teacher_full_batch_no_gnn_prefilter,2,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,9,1,0,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,OREO CHOCOLATE 110.4/105G,2,"[{""donor"": ""MM AN PHU"", ""receiver"": ""MM DA NANG"", ""quantity"": 13.321023298631342}]","[-3.328409433364868, 13.321022987365723, 1.0, 13.321022987365723, 13.321022987365723, 0.1312706470489502, 0.9425559639930725, 0.6150129437446594, 3.328409433364868, 0.10000000149011612, 11.253426551818848, 9.992613792419434]","[[1.0, 13.321022987365723, 13.321022987365723, 0.0, 1.0, 1.0, 0.0], [0.0, 22.799999237060547, 13.321022987365723, 9.478976249694824, 0.042016807943582535, 0.0, 1.0], [820.0, 487.11212158203125, 3.043877124786377, 484.0682373046875, 1.0, 1.0, 0.0], [0.0, 3.0, 3.0, 0.0, 0.25, 0.0, 1.0], [0.0, 0.04387715086340904, 0.04387715086340904, 0.0, 0.9579671025276184, 0.0, 1.0]]",6605f61356af,"[0, 1]","[[13.321022987365723, 1.0, 13.321022987365723], [13.321022987365723, 0.5842553973197937, 0.0]]",0.0,0.010400988503622982,0.001336628345409935,-3.328409,0.1,False,False,True,2,teacher_full_batch_no_gnn_prefilter,2,False,False,teacher_rmp,False,0.0,0,0.0,,
base_b__normal_global__seed239081664,9,1,1,PRICED_E1_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_1,OREO CHOCOLATE 110.4/105G,6,"[{""donor"": ""MM DA NANG"", ""receiver"": ""MM AN PHU"", ""quantity"": 3.0}, {""donor"": ""MM BINH DUONG"", ""receiver"": ""MM AN PHU"", ""quantity"": 0.04387715064083508}]","[-2492.15283203125, 3.043877124786377, 2.0, 3.043877124786377, 3.043877124786377, 0.9642808437347412, 0.5, 0.9823963642120361, 1246.076416015625, 0.10000000149011612, 4.509180068969727, 5.8263258934021]",,6605f61356af,"[2, 3, 2, 4]","[[3.0, 0.006158746313303709, 2460.0], [3.0, 1.0, 0.0], [0.04387715086340904, 9.007607877720147e-05, 35.97926330566406], [0.04387715086340904, 1.0, 0.0]]",0.0,0.31,1.0,-2490.152937,0.1,False,False,True,2,teacher_full_batch_no_gnn_prefilter,2,False,False,teacher_rmp,False,0.0,0,0.0,,
